fitted,residual
-1.275567532363292,1.275567532363292
4.001858253902239,-4.001858253902239
90.08073721693768,-7.080737216937678
52.714875548686216,3.2851244513137843
-0.49042347152947374,0.49042347152947374
-0.49042347152947374,0.49042347152947374
-1.275567532363292,1.275567532363292
-0.05917995892093278,0.05917995892093278
-0.49042347152947374,0.49042347152947374
-0.49042347152947374,7.490423471529474
4.967231878056828,2.032768121943172
30.786480403792446,-9.786480403792446
50.85925769144439,-11.859257691444391
24.828770989525264,3.171229010474736
24.828770989525264,3.171229010474736
1.82337818204128,-1.82337818204128
24.828770989525264,-12.828770989525264
23.142047058426176,-3.1420470584261757
25.18441710995746,2.8155828900425384
30.642072459543762,-2.642072459543762
27.00000000160568,-1.6056809215569956e-09
-3.9920133233051662,9.992013323305166
25.615660622566,-14.615660622566
-0.49042347152947374,5.490423471529474
-0.49042347152947374,4.490423471529474
90.08073721693768,-3.0807372169376777
30.642072459543762,-13.642072459543762
52.714875548686216,-6.714875548686216
52.714875548686216,-6.714875548686216
27.04003496719929,-10.04003496719929
29.13784273651495,-21.13784273651495
30.786480403792446,-12.786480403792446
52.714875548686216,-1.7148755486862157
-0.49042347152947374,4.490423471529474
-1.275567532363292,1.275567532363292
720.9857649461729,10.014235053827065
1.82337818204128,-1.82337818204128
3.224836016467548,0.775163983532452
30.786480403792446,-22.786480403792446
29.13784273651495,-16.13784273651495
4.503961669589128,-3.5039616695891276
30.17880225107606,9.82119774892394
30.17880225107606,2.8211977489239395
30.17880225107606,5.8211977489239395
67.54466391932752,-9.544663919327519
4.503961669589128,2.4960383304108724
4.503961669589128,1.4960383304108724
67.54466391932752,-2.544663919327519
67.54466391932752,-4.544663919327519
67.54466391932752,-2.544663919327519
30.17880225107606,-2.1788022510760605
68.58562343412146,-15.585623434121459
42.9107828525181,1.0892171474818966
68.58562343412146,-16.58562343412146
95.73191247480523,7.2680875251947725
5.12960260101195,5.87039739898805
56.47928376410223,6.520716235897773
30.804443182615298,-10.804443182615298
56.47928376410223,0.5207162358977726
30.804443182615298,-10.804443182615298
30.804443182615298,14.195556817384702
30.804443182615298,8.195556817384702
30.804443182615298,8.195556817384702
30.804443182615298,-16.804443182615298
56.47928376410223,5.520716235897773
56.47928376410223,-0.4792837641022274
56.47928376410223,5.520716235897773
30.804443182615298,-18.804443182615298
56.47928376410223,5.520716235897773
95.73191247480523,-10.731912474805227
56.47928376410223,5.520716235897773
30.804443182615298,4.195556817384702
5.12960260101195,-3.1296026010119498
30.804443182615298,-5.804443182615298
30.804443182615298,-14.804443182615298
30.804443182615298,-14.804443182615298
30.804443182615298,-3.804443182615298
30.804443182615298,-1.804443182615298
30.804443182615298,-23.804443182615298
95.73191247480523,-13.731912474805227
31.845402697176407,24.154597302823593
6.170562115689474,17.829437884310526
6.170562115689474,8.829437884310526
6.170562115689474,18.829437884310526
6.170562115689474,-2.1705621156894743
25.615660622566,-19.615660622566
-0.05917995892093278,0.05917995892093278
0.9817795556401765,-0.9817795556401765
0.9817795556401765,-0.9817795556401765
0.9817795556401765,-0.9817795556401765
0.9817795556401765,-0.9817795556401765
0.9817795556401765,11.018220444359823
0.9817795556401765,-0.9817795556401765
0.9817795556401765,-0.9817795556401765
0.9817795556401765,9.018220444359823
26.65662013712711,0.34337986287289013
0.9817795556401765,-0.9817795556401765
0.9817795556401765,-0.9817795556401765
0.9817795556401765,-0.9817795556401765
0.9817795556401765,-0.9817795556401765
0.9817795556401765,-0.9817795556401765
0.9817795556401765,-0.9817795556401765
0.9817795556401765,1.0182204443598235
0.9817795556401765,-0.9817795556401765
0.9817795556401765,-0.9817795556401765
2.022739070317701,-2.022739070317701
2.022739070317701,6.9772609296822985
2.022739070317701,-2.022739070317701
2.022739070317701,-2.022739070317701
2.022739070317701,-2.022739070317701
2.022739070317701,-2.022739070317701
2.022739070317701,-2.022739070317701
2.022739070317701,-2.022739070317701
2.022739070317701,-2.022739070317701
2.022739070317701,-2.022739070317701
2.022739070317701,-2.022739070317701
2.022739070317701,-2.022739070317701
2.022739070317701,-2.022739070317701
1.6074204870629987,-1.6074204870629987
1.6074204870629987,-1.6074204870629987
1.6074204870629987,-1.6074204870629987
52.95710165015328,-9.957101650153277
1.6074204870629987,-1.6074204870629987
27.282261068666347,8.717738931333653
1.6074204870629987,9.392579512937
27.282261068666347,-5.282261068666347
722.6523653921569,9.347634607843133
1.6074204870629987,6.392579512937001
1.6074204870629987,8.392579512937
27.282261068666347,-7.282261068666347
1.6074204870629987,0.39257951293700133
27.282261068666347,-17.282261068666347
0.5641538035950642,-0.5641538035950642
0.5641538035950642,-0.5641538035950642
0.5641538035950642,-0.5641538035950642
0.5641538035950642,-0.5641538035950642
-1.0699704626214672,1.0699704626214672
-0.6221756994829495,0.6221756994829495
0.45125999507839043,-0.45125999507839043
-1.182864271138141,1.182864271138141
-1.182864271138141,1.182864271138141
0.9315309381007235,-0.9315309381007235
1.3793257012392413,-1.3793257012392413
-0.9608571249165554,0.9608571249165554
8.316105528682577,-1.3161055286825771
8.316105528682577,-4.316105528682577
56.4511491071378,11.548850892862198
5.916639841808113,-5.916639841808113
28.810711818590946,-14.810711818590946
30.33194227640722,-22.33194227640722
30.33194227640722,-22.33194227640722
5.698061209481395,-2.698061209481395
43.764360417106374,2.2356395828936257
54.17556668406557,2.824433315934428
28.50072610257864,1.4992738974213609
28.50072610257864,7.499273897421361
3.866845035652815,-3.866845035652815
29.54168561713975,5.458314382860252
4.90780455033034,8.09219544966966
4.90780455033034,8.09219544966966
4.314639798791333,8.685360201208667
725.3595847038853,6.640415296114725
725.3595847038853,6.640415296114725
1.6395560178972768,20.360443982102723
27.31439659938421,2.68560340061579
1.6395560178972768,18.360443982102723
27.31439659938421,3.68560340061579
27.31439659938421,3.68560340061579
1.6395560178972768,10.360443982102723
26.72123184796162,1.2787681520383813
26.72123184796162,1.2787681520383813
65.12805303100701,6.871946968992987
90.80289361261036,-6.802893612610362
90.80289361261036,-6.802893612610362
90.80289361261036,-14.802893612610362
27.762191362639143,-20.762191362639143
27.794667542639374,-8.794667542639374
28.242462305661476,13.757537694338524
1.9744569727519514,1.0255430272480486
1.9744569727519514,1.0255430272480486
3.688274000445738,-3.688274000445738
65.23266103132663,4.767338968673371
2.0790649730715747,-1.0790649730715747
41.563560219893354,-27.563560219893354
25.31068830989966,-4.3106883098996605
66.64523604984129,-13.645236049841287
65.01111178374117,-7.011111783741171
25.758483072921763,-15.758483072921763
65.01111178374117,-15.011111783741171
40.37723071681534,0.6227692831846596
40.37723071681534,-32.37723071681534
40.37723071681534,-32.37723071681534
40.37723071681534,-35.37723071681534
-1.5504817746652884,22.55048177466529
-1.5504817746652884,22.55048177466529
-1.5504817746652884,21.55048177466529
-1.5504817746652884,22.55048177466529
-1.5504817746652884,15.550481774665288
-1.5504817746652884,13.550481774665288
177.76737093046972,13.232629069530276
-1.5504817746652884,8.550481774665288
-1.5504817746652884,9.550481774665288
-1.5504817746652884,8.550481774665288
24.124358806821647,6.875641193178353
87.16506105667645,-5.16506105667645
0.11611867143505838,9.883881328564941
0.11611867143505838,9.883881328564941
25.79095925303841,-3.790959253038409
51.465799834525335,-0.4657998345253347
25.79095925303841,-11.790959253038409
25.79095925303841,-5.790959253038409
0.11611867143505838,0.8838813285649416
25.79095925303841,-12.790959253038409
25.79095925303841,-6.790959253038409
1.1570781862289983,8.842921813771001
1.1570781862289983,23.842921813771003
92.72930780650888,-8.729307806508885
92.72930780650888,-1.729307806508885
93.77026732118641,21.22973267881359
5.054724489844663,-5.054724489844663
5.054724489844663,-5.054724489844663
93.77026732118641,15.22973267881359
93.77026732118641,-2.7702673211864095
5.054724489844663,9.945275510155337
68.09542673958306,7.904573260416939
68.09542673958306,14.904573260416939
68.09542673958306,9.904573260416939
119.44510790267334,7.554892097326658
5.054724489844663,-5.054724489844663
5.054724489844663,-4.054724489844663
5.054724489844663,9.945275510155337
93.77026732118641,18.22973267881359
68.09542673958306,14.904573260416939
119.44510790267334,21.554892097326658
93.77026732118641,-2.7702673211864095
68.09542673958306,5.904573260416939
68.09542673958306,5.904573260416939
5.054724489844663,6.945275510155337
93.77026732118641,-2.7702673211864095
5.054724489844663,1.9452755101553372
93.77026732118641,5.2297326788135905
88.97378635888545,-8.973786358885448
26.974043623708166,12.025956376291834
90.01474587356297,7.985254126437027
1.299203042221231,4.700796957778769
64.33990529195962,9.660094708040376
1.299203042221231,0.7007969577787689
1.9248439736440532,13.075156026355947
1.9248439736440532,0.07515602635594676
2.965803488321578,3.034196511678422
93.56811336199844,-10.568113361998442
28.640644069808513,-24.640644069808513
4.006763002999103,2.9932369970008974
4.006763002999103,2.9932369970008974
4.006763002999103,8.993236997000897
43.259391713702094,-25.259391713702094
1.3316792222214617,23.66832077777854
